event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,acronym,abstract,homepage,link_document,logo,source,EOL
[ME]/tutorial-1/session1,[ME]/tutorial-1,,SessionEvent,"Big Data Management Session 1",2013-10-22T13:45:00,2013-10-22T15:30:00,Australia/Sydney,"Carruthers (5th Floor)",,,,,,,,,,,,
,[ME]/tutorial-1/session1,1,SpecialEvent,"Part I. Definitions and State of the Market",,,,,,,,,,,,,,,,
,[ME]/tutorial-1/session1,2,SpecialEvent,"Part II. Big Data Algorithms",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-3/session1,[ME]/tutorial-3,,SessionEvent,"Linked Data for Web Scale Information Extraction Session 1",2013-10-22T13:45:00,2013-10-22T15:30:00,Australia/Sydney,"Carrington (3rd Floor)",,,,,,,,,,,,
,[ME]/tutorial-3/session1,1,SpecialEvent,Introduction,,,,,,,,,,,,,,,,
,[ME]/tutorial-3/session1,2,SpecialEvent,"Using Linked Data for Web scale IE (I)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/semstats/2013/session4,[WORKSHOP]/semstats/2013,,SessionEvent,"SemStats 2013 Session 4",2013-10-22T16:00:00,2013-10-22T17:30:00,Australia/Sydney,"Corinthian (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session4,1,TalkEvent,"Detecting and Reporting Extensional Concept Drift in Statistical Linked Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session4,2,SpecialEvent,"Papers selected for the data challenge",,,,,,,,,,,,,,,,
,[WORKSHOP]/semstats/2013/session4,3,SpecialEvent,"Announcement of the challenge winner",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/dbpedia-nlp/2013/session4,[WORKSHOP]/dbpedia-nlp/2013,,SessionEvent,"Dbpedia & NLP 2013 Session 4",2013-10-22T16:00:00,2013-10-22T17:30:00,Australia/Sydney,"Grand Lodge (1st Floor)",,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session4,1,TalkEvent,"A Rule-Based Relation Extraction System using DBpedia and Syntactic Parsing",,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session4,2,TalkEvent,"Datasets and GATE Evaluation Framework for Benchmarking Wikipedia-Based NER Systems",,,,,,,,,,,,,,,,
,[WORKSHOP]/dbpedia-nlp/2013/session4,3,SpecialEvent,"Discussion: How to standardize benchmarking of NER? Layers, Tasks and Adequacy of Semantic Web technology.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/provon/2013/session4,[WORKSHOP]/provon/2013,,SessionEvent,"PRIVON 2013 Session 4 - Parallel Open Space Discussions Report back from Open Space and Follow Up actions",2013-10-22T16:00:00,2013-10-22T17:30:00,Australia/Sydney,"Lodge Room 3 (3rd Floor)",,,,,,,,,,,http://privon.semanticweb.org/program,EOL
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/sml2od/2013/session2,[WORKSHOP]/sml2od/2013,,SessionEvent,"SML2OD 2013 Session 2",2013-10-22T16:00:00,2013-10-22T17:30:00,Australia/Sydney,"Composite (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/sml2od/2013/session2,1,TalkEvent,"Learning Classifiers from Semantic Sensor Data with Application to Soil Drainage Classification",,,,,,,,,,,,,,,,
,[WORKSHOP]/sml2od/2013/session2,2,TalkEvent,"Austrian Environmental Data Consumption – A Mashup-based Approach",,,,,,,,,,,,,,,,
,[WORKSHOP]/sml2od/2013/session2,3,TalkEvent,"Semantic Web Enabled Smart Farming",,,,,,,,,,,,,,,,
,[WORKSHOP]/sml2od/2013/session2,4,TalkEvent,"Linked Open Robot Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/sml2od/2013/session2,5,TalkEvent,"Early warning system for coffee rust disease based on error correcting output codes: a proposal",,,,,,,,,,,,,,,,
,[WORKSHOP]/sml2od/2013/session2,6,TalkEvent,"The role of vocabularies for estimating carbon footprint for food recipies using Linked Open Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/sml2od/2013/session2,7,TalkEvent,"AgroKnowledgeBase (AKB) for plant diseases: Poppy plant use case",,,,,,,,,,,,,,,,
,[WORKSHOP]/sml2od/2013/session2,8,TalkEvent,"Opportunities created for agricultural and environmental informatics through whole-of-economy federated sensing",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-1/session2,[ME]/tutorial-1,,SessionEvent,"Big Data Management Session 2",2013-10-22T16:00:00,2013-10-22T17:30:00,Australia/Sydney,"Carruthers (5th Floor)",,,,,,,,,,,,
,[ME]/tutorial-1/session2,1,SpecialEvent,"Part II. Big Data Algorithms (cont.)",,,,,,,,,,,,,,,,
,[ME]/tutorial-1/session2,2,SpecialEvent,"Part III. Demos, Tools & Research directions",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[ME]/tutorial-3/session2,[ME]/tutorial-3,,SessionEvent,"Linked Data for Web Scale Information Extraction Session 2",2013-10-22T16:00:00,2013-10-22T17:30:00,Australia/Sydney,"Carrington (3rd Floor)",,,,,,,,,,,,
,[ME]/tutorial-3/session2,1,SpecialEvent,"Using Linked Data for Web scale IE (II)",,,,,,,,,,,,,,,,
,[ME]/tutorial-3/session2,2,SpecialEvent,"Practical Session",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/cold/2013/session4,[WORKSHOP]/cold/2013,,SessionEvent,"COLD 2013 Session 4",2013-10-22T16:00:00,2013-10-22T17:45:00,Australia/Sydney,"Ionic (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session4,1,TalkEvent,"Rights declaration in Linked Data",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session4,2,TalkEvent,"Linked Data for Financial Reporting",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session4,3,TalkEvent,"Linked Data Platform as a novel approach for Enterprise Application Integration",,,,,,,,,,,,,,,,
,[WORKSHOP]/cold/2013/session4,4,PanelEvent,"Enterprise Linked Data",,,,,,,,,,,,,,,http://iswc2013.semanticweb.org/content/cold-2013,EOL
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[WORKSHOP]/ordring/2013/session2,[WORKSHOP]/ordring/2013,,SessionEvent,"OrdRing 2013 Session 2",2013-10-22T16:00:00,2013-10-22T17:55:00,Australia/Sydney,"Doric (Ground Floor)",,,,,,,,,,,,
,[WORKSHOP]/ordring/2013/session2,1,TalkEvent,"Event Object Boundaries in RDF Streams: A Position Paper",,,,,,,,,,,,,,,,
,[WORKSHOP]/ordring/2013/session2,2,TalkEvent,"SLUBM: An extented LUBM Benchmark for Stream Reasoning",,,,,,,,,,,,,,,,
,[WORKSHOP]/ordring/2013/session2,3,SpecialEvent,"Open Door Meeting of the W3C RDF Stream Processing Community Group",,,,,,Chair,"Jean-Paul Calbimonte",,,,,,,,,
